venture_id,company_name,country,sector,funding_stage,team_size,total_capital_raised,last_valuation,revenue_ttm,revenue_growth_pct,gross_margin_pct,burn_rate_monthly,patent_count,founder_background_score,local_employees,local_patents_filed,national_strategy_alignment,competitive_intensity,regulatory_moat,investment_outcome,time_to_outcome_months,is_pre_revenue,is_esg_missing,political_stability_norm,rule_of_law_norm,ip_protection_score,company_age,months_since_funding,capital_efficiency,valuation_multiple,runway_months,bilateral_composite,sanctions_exposure,country_risk_composite,tech_transfer_proxy,employment_impact,esg_composite,esg_risk_flag,bilateral_x_techtransfer,funding_stage_num,stability_x_stage,esg_x_competition,region,outcome_binary,outcome_numeric,founding_year,last_funding_date
V5582,AtlasBio,India,Healthtech & Biotech,Series A,49,8428424.48764452,21416118.7012712,250719.564114441,47.6011889877738,54.0478513187568,54042.3499613875,13,5,0,2,3,58,56.6731534632009,Still Active,,0,0,41.5505626863805,46.2447466987939,60.3884944852458,2,15.6,0.0297469075604793,85.4186181158796,38.9899055725116,60.2720078540616,0,52.7942874748245,32.0460990944747,0.0,49.4873059364068,0,19.3148273631421,2,13.8501875621268,201.786342953716,South Asia,0,0,2024,2024-12-01
V5583,Orion Platform,United States,Digital Economy,Series C,211,152653877.38556,601042616.207445,11371623.9382439,18.7615262529686,63.0989453164576,487580.291906825,3,4,11,0,2,115,15.41676287761,Still Active,,0,0,69.8867629465044,79.3682459182954,98.6126076923834,4,34.9,0.0744928601421793,52.8545983820373,78.2711483213168,41.3608256691923,0,78.5746776105638,49.3063038461916,7.20584382682735,46.9924344763969,0,20.3934943777456,4,46.5911752976696,223.382775583209,Americas,0,0,2022,2023-05-01
V5584,SolarisCampus,United States,Edtech,Series B,41,31445479.8851737,173529034.81424,362094.959151386,24.6258830980655,66.7408130942854,81196.2436349817,1,3,5,0,1,75,10.0066136923506,Still Active,,0,0,71.228936309057,83.4767455449291,98.2280656621565,3,3.6,0.0115150082133779,479.236262280278,96.8193800520412,40.784092290235,0,77.3561011191397,49.1140328310782,15.900536478559,56.9081594707468,0,20.0307124772833,3,35.6144681545285,246.454063554294,Americas,0,0,2023,2025-11-25
V5585,KineticCompute Inc,Chile,Deeptech / AI,Seed,12,138208.344233888,1060831.88706013,29696.4705259071,39.5804166194458,64.606170789792,403.447856323359,15,4,0,0,5,75,30.6340397446461,Still Active,,0,0,61.9797661618017,60.7311333108297,67.302834843684,10,1.5,0.214867421287184,35.7224905274404,85.642011766643,10.4432183147802,0,72.2836576934538,33.651417421842,0.0,49.4594065564894,0,3.51429098738095,1,10.3299610269669,214.195500964965,Americas,0,0,2016,2026-01-27
V5586,TeraSolar Inc,South Korea,Energy & Clean Tech,Series C,201,118423826.008632,738828012.100741,3621763.6785834,58.6202098984491,47.0866626491775,609015.197036805,14,3,8,0,4,31,42.8816998619396,Write-off,83.0,0,0,70.9077638304585,69.1257327678093,90.6463740109766,9,74.7,0.0305830659306632,203.996747902039,48.6128369968556,30.7494097140201,0,74.009827721326,45.3231870054882,6.75539734665964,48.4799752507008,0,13.9366124677691,4,47.271842553639,168.018790793195,East Asia,0,1,2017,2020-01-22
V5588,VertexLabs Inc,Germany,Deeptech / AI,Series D,877,547419628.993367,1760379626.23112,31316511.7771631,17.8331166198965,74.1224526864563,1382067.7926994,15,4,2,1,5,47,13.3632441715317,Partial Return,54.0,0,0,78.0347230299985,77.9404085486763,97.175728246233,4,-4.7,0.0572075061224057,56.2125066405014,99.0218482561134,33.8570905757613,0,83.896619272971,49.5137900490424,0.365350435766751,58.2779605822396,0,16.7639287443965,5,65.0289358583321,225.605699919616,Europe,0,2,2022,2026-08-01
V5589,CoreHub Inc,India,Digital Economy,Series B,51,49736048.8551277,259258328.529556,663864.351062528,96.6185048733489,70.6443304135254,185967.638191536,0,2,0,4,3,114,20.1767451339491,Still Active,,0,0,44.8165480647642,48.1744592831968,63.9204794036681,1,11.5,0.013347750099656,390.529071360147,66.8611610853261,46.7298574128575,0,53.7409131178077,35.6639434055377,0.0,62.4684750685816,0,16.66570990121,3,22.4082740323821,296.408674362771,South Asia,0,0,2025,2025-04-01
V5590,Kinetic.space,United States,Defense & Aerospace,Series C,81,58451235.3006607,287929519.534622,9089603.87637875,45.5091596295426,32.7589278857101,131772.475522996,20,2,9,0,3,4,62.437962406332,Successful Exit,59.0,0,0,74.3303146480699,88.0561356313221,98.492195764373,4,-8.6,0.155507472675705,31.6767951002648,110.894242270002,35.8308420367038,0,77.7918246909945,49.2460978821865,15.3974504622629,42.1997756469669,0,17.6452915414068,4,49.5535430987133,67.9179188224418,Americas,1,3,2022,2026-11-25
V5591,NimbusGene,Indonesia,Healthtech & Biotech,Series C,202,317037790.571223,2149972123.83589,15276244.3160225,30.1592136523428,67.7793964847704,1160357.01642919,10,4,3,0,1,52,47.459007307078,Successful Exit,80.0,0,0,39.4008292654894,45.0467452029651,56.7969173077584,2,-5.1,0.0481843009582503,140.739574424119,68.3060872822687,42.3873963971774,0,49.803636852597,28.3984586538792,0.946259433171908,68.7493296443174,0,12.0373672403083,4,26.2672195103263,272.954907548962,Southeast Asia,1,3,2024,2026-08-13
V5592,AtlasCrop,Thailand,Agritech & Food,Seed,4,100000.0,477341.752273101,0.0,143.503366374852,45.0613287938739,597.777021788373,1,3,0,5,3,39,44.9697973357686,Write-off,28.0,1,0,52.1900060832712,48.4192350796214,59.5487177865763,5,20.9,0.0,,41.8216142286756,29.49483208548,0,55.8994004600907,34.4039885229177,0.0,50.2375321820384,0,10.1473986455424,1,8.69833434721188,185.320200291709,Southeast Asia,0,1,2021,2024-06-24
V5593,PrismSolar,United States,Energy & Clean Tech,Seed,25,211425.604569798,899321.941447791,315901.386917733,39.853297724439,7.1732381594866,746.591897629823,8,2,0,0,3,27,48.017283109868,Still Active,,0,0,75.6540196716893,80.3507171140801,98.2109404450443,8,28.7,1.49414914792613,2.8468439161427,70.7969123563366,37.1206105263828,0,78.9715247793224,49.1054702225221,0.0,72.8226232675636,1,18.2282503484513,1,12.6090032786148,242.659873694965,Americas,0,0,2018,2023-11-03
V5594,ZenithEco,Indonesia,Climate & Sustainability,Seed,4,106878.19486573,319935.414548394,50336.0805683356,54.5204735171581,33.7414069794952,452.881018074017,5,4,0,0,4,24,36.4519257138568,Still Active,,0,0,45.359661148572,42.2970672145346,58.921323695762,7,6.4,0.470966791978215,6.35598582440389,58.9990475424732,40.775724903576,0,51.070573503259,29.460661847881,0.0,46.2173754570772,0,12.0127984298647,1,7.559943524762,148.767992547642,Southeast Asia,0,0,2019,2025-09-01
V5595,KineticBio Inc,United States,Healthtech & Biotech,Series A,50,2000000.0,5511511.70317903,0.0,45.5335067617443,46.7744003829707,11224.74193156,26,3,2,1,2,17,64.4252566859627,Write-off,82.0,1,0,68.8325867755988,75.5159818694633,98.1361939386615,13,-2.7,0.0,,44.5444539436736,45.0744382150928,0,77.0091288472628,49.9940228952567,100.0,54.4423447510223,0,22.5345249611618,2,22.9441955918662,157.358615702001,Americas,0,1,2013,2026-06-01
V5596,Echo Harvest,France,Agritech & Food,Series A,18,8223581.48377368,40420871.3182673,2504470.18246619,69.9822022482581,53.1334796671069,34921.7788242732,2,1,0,0,4,28,53.2293760331064,Successful Exit,34.0,0,0,63.2309054222112,76.7139517369624,93.9795892091321,15,22.7,0.304547378463735,16.1394899413273,58.8714389747643,31.2323460560522,0,73.3230990790766,46.989794604566,0.0,51.2655193047408,0,14.6760152619262,2,21.0769684740704,172.626169376944,Europe,1,3,2011,2024-05-01
V5597,Meridian.bio,Japan,Healthtech & Biotech,Pre-IPO,713,822037588.767383,3623328690.87627,122124921.093464,19.6671358589022,76.7358757917949,1564839.76697327,10,3,32,0,1,31,74.2007729659822,Partial Return,51.0,0,0,75.4544054238381,79.1115494693894,95.1898282533244,4,0.4,0.148563670034342,29.6690360856264,120.0,32.253063265494,0,77.2833181759006,47.5949141266622,3.89276602886041,67.4415541985736,0,15.3508177644299,6,75.4544054238381,233.73461572661,East Asia,0,2,2022,2026-03-01
V5598,PrismBuild,France,Advanced Manufacturing,Series A,62,12673660.7882312,70393097.8060952,1400000.0,22.0314264407948,35.9355385710181,34738.717566019,10,5,6,1,2,12,24.8166929968451,Still Active,,0,0,68.1332368085403,82.700571843008,92.8146477634733,7,30.3,0.110465320430545,50.2807841472108,91.2070283261437,29.1623889619983,12,75.8851085431056,47.3332498076626,47.3422801845193,55.1178028432156,0,13.8035064172649,2,22.7110789361801,141.374372987397,Europe,0,0,2019,2023-09-16
V5599,EchoMaterials Inc,China,Advanced Manufacturing,Series C,137,95391410.6165604,611993744.850873,12590678.1673868,38.13977269915,34.7531126336111,585511.046390537,10,1,15,1,4,14,29.5717015884657,Partial Return,50.0,0,0,39.3027902712838,48.3906406496303,64.6464205809432,6,63.2,0.131989642316926,48.6068928706395,40.7299790518957,22.9186900596756,12,49.3640919835791,33.2491362163975,15.7246862197002,41.1732264229525,0,7.62026647695553,4,26.2018601808558,111.499164094703,East Asia,0,2,2020,2021-01-02
V5600,CryoAcademy,Brazil,Edtech,Series B,23,15000000.0,40800562.1198387,1528488.0188211,55.1113479972704,70.5651879517211,85163.8887414789,0,2,0,2,3,40,19.0632140424186,Successful Exit,27.0,0,0,44.5543951180787,45.7437223396911,59.569860904729,6,57.8,0.10189920125474,26.6934131098439,44.0327473934802,21.4399803089969,0,52.8110486121591,31.6367823042163,0.0,58.4317111378238,0,6.78291989642423,3,22.2771975590393,216.990370291157,Americas,1,3,2020,2021-06-12
V5601,Titan.health,Egypt,Healthtech & Biotech,Seed,5,457643.193066747,2393105.08662999,0.0,51.9380035758013,61.684563507139,2503.31240991855,10,2,0,0,4,39,78.7018962759715,Still Active,,1,1,24.5613876203331,32.9992331212766,28.8672241202792,9,16.3,0.0,,45.7037634669055,37.1051471568713,0,40.1208810380386,14.4336120601396,0.0,,1,5.35561299496674,1,4.09356460338886,,MENA,0,0,2017,2024-11-09
V5602,Drift.bio,Indonesia,Healthtech & Biotech,Seed,6,118340.775721978,856887.263649161,0.0,70.0683551961527,46.2722876035496,521.174575027769,17,2,0,1,1,46,70.6986705472549,Still Active,,1,0,43.9048886692824,44.8146896110362,58.6984423919455,7,48.1,0.0,,56.7663799196619,41.615747479345,0,50.1142973791237,30.2751471218987,0.0,69.0151006109954,0,12.5992287752495,1,7.3174814448804,265.718324099202,Southeast Asia,0,0,2019,2022-04-01
V5603,Atlas.capital,China,Fintech,Series B,13,54137290.1378985,270871395.787003,1016394.38358913,11.5762265176215,66.8255613187497,185851.781854757,4,1,0,1,2,92,68.6711311027305,Write-off,19.0,0,0,38.4428575291622,42.3283383329488,65.4850009613974,7,24.1,0.0187743860285613,266.502255581627,72.8232056717737,22.6317098534201,0,49.2694955570526,33.6684264066246,0.0,50.9474644856229,0,7.61974057655959,3,19.2214287645811,230.924451704978,East Asia,0,1,2019,2024-03-19
V5604,DuneForge,United Kingdom,Advanced Manufacturing,Series C,300,87672327.5977898,470522667.313973,11288338.5733636,-0.178287193491435,33.5903270105615,450511.925174077,13,2,44,3,2,15,39.8626280724815,Partial Return,34.0,0,0,73.9973657365775,83.3209179113023,95.7248695331731,8,-1.6,0.128756004119688,41.6821894786389,48.6515021571922,34.9083123155529,12,81.3689236467419,50.6402125443643,50.1868733334612,55.0632653372323,0,17.6776435522465,4,49.3315771577183,152.667788483706,Europe,0,2,2018,2026-05-01
V5605,Solaris.solar,Brazil,Energy & Clean Tech,Pre-IPO,532,512132906.151824,4017863403.33872,140251402.084409,3.52878345536723,48.3277295182783,2552171.79935922,100,4,6,0,3,45,67.9735701703746,Partial Return,74.0,0,0,42.9012895218424,46.1346617469881,59.1748234291938,3,34.0,0.273857431146655,28.6475810125633,50.1663824394978,17.1503999698473,0,51.5972464833157,29.5874117145969,1.17157088090357,45.2086276182117,0,5.07435944977884,6,42.9012895218424,173.087623177545,Americas,0,2,2023,2023-05-27
V5606,HeliosLogistics,Bangladesh,Logistics & Mobility,Series A,12,20586826.5074689,95602361.7952913,29704.5837344839,88.8254788562227,25.3872944887881,100473.477124225,2,2,0,1,1,56,27.1757501925803,Successful Exit,56.0,0,1,34.1729070422016,29.8564958888025,23.7059603935122,7,33.8,0.0014428927996117,3218.43802457688,51.2245298378977,17.2573619511633,0,43.7708124081718,12.778906122682,0.0,,1,2.20530208299061,2,11.3909690140672,,South Asia,1,3,2019,2023-06-02
V5607,Neo Platform,India,Digital Economy,Series D,780,483608664.838258,1501922819.75028,65009101.2753756,27.8452854362817,69.5358927246849,2023921.38420792,0,3,8,6,2,109,20.1550824784305,Write-off,22.0,0,0,44.7540319026341,45.5773271880862,64.5226982534411,5,-9.2,0.134425013449909,23.1032700081209,59.7365921191058,63.9575948667552,4,52.9900293902164,37.8169046822761,1.65423007932985,40.0971716985634,0,24.1867826878371,5,37.2950265855285,188.475968292904,South Asia,0,1,2021,2026-12-13
V5608,VoltHub,United Arab Emirates,Digital Economy,Series A,17,7985049.31311348,25511906.6556222,27424.9215552977,137.101770597198,77.7882292522887,23664.6087370194,3,3,121,0,3,132,12.6941430475555,Write-off,36.0,0,0,64.8581366634798,66.9020915586913,77.6419109708795,2,19.6,0.0034345337742948,930.245382987944,84.3564476582932,23.8341032528833,0,73.5429838107479,38.8209554854397,1000.0,56.3578047923244,0,9.25262661415561,2,21.6193788878266,275.609341534635,MENA,0,1,2024,2024-08-01
V5609,ZephyrNeural Inc,Brazil,Deeptech / AI,Series B,74,46716923.5862339,162808050.283155,2424586.01828993,40.9569127317545,77.6438241567095,179571.631654881,49,2,0,0,5,20,29.0258256238535,Still Active,,0,0,45.288475045712,46.9352424243532,62.5441561767089,2,-3.3,0.0518995223179547,67.1488035710045,65.0393984223786,39.2656020480442,0,52.0632873730093,31.2720780883544,0.0,64.3910962112854,0,12.2791697343269,3,22.644237522856,196.040137204866,Americas,0,0,2024,2026-06-21
V5610,MeridianAI Inc,United States,Deeptech / AI,Series B,31,23329431.1956705,160019030.407863,2188995.74154971,41.2927483505567,82.4511595817729,98619.4548224142,15,3,1,0,5,25,23.9155268830116,Successful Exit,60.0,0,0,65.2262248845797,76.7103418729572,98.8209987316688,2,23.4,0.093829794785393,73.1015722737666,59.1400328608596,44.0562599698997,16,74.430864651622,49.4104993658344,4.28643112475703,56.9708880211769,0,21.7684180530376,3,32.6131124422898,185.616653029806,Americas,1,3,2024,2024-04-09
V5611,Cascade Solar,Canada,Energy & Clean Tech,Seed,3,123776.097565555,496877.811248901,185696.943643899,100.228652160865,17.6655849113141,339.975509876576,5,3,0,0,4,33,56.6574964758448,Still Active,,0,0,79.3890527814596,85.7156283527656,92.5743533689303,9,16.5,1.50026497277108,2.67574576887887,91.0183924795718,24.6794396258745,8,82.7595886445297,46.2871766844651,0.0,58.3362164106352,0,11.4234158243644,1,13.2315087969099,205.714530705929,Americas,0,0,2017,2024-11-04
V5612,Pulse.alloy,United States,Advanced Manufacturing,Seed,4,485994.503187773,3812798.40667583,6044.15076780545,15.9824364484049,16.6966957832368,1369.01994182323,10,2,0,0,2,24,46.6877371699233,Still Active,,0,0,73.2692212533179,79.1528093098822,98.5362654956554,15,-8.2,0.0124366648761666,630.824503416583,88.7486164994306,43.9074530772374,0,78.7445170793747,49.2681327478277,0.0,40.8238365058975,0,21.6323822682834,1,12.2115368755529,131.406860407205,Americas,0,0,2011,2026-11-15
V5613,Kinetic Hub,India,Digital Economy,Seed,8,100000.0,784535.29446663,5010.77615336615,134.204292505636,76.5712466292367,562.588397080243,1,1,0,3,2,88,11.6282347974019,Still Active,,0,0,47.2652363232366,47.029936402643,61.3722046884449,9,33.3,0.0501077615336615,156.56961525603,44.4374610812213,49.6489739815143,0,53.560668763512,33.4638801220002,0.0,45.4107780187291,0,16.614473134977,1,7.8775393872061,203.8324697927,South Asia,0,0,2017,2023-06-19
V5614,Vertex.fund,Poland,Fintech,Series A,62,11452069.9482911,71746916.7513649,614589.755464849,75.2833844507178,65.3534205540111,37397.1166741537,0,2,0,0,2,96,76.1972285796135,Still Active,,0,0,64.0761337975078,59.1966610425546,74.1134950626771,9,72.8,0.0536662593085676,116.739526022685,76.5571718274075,8.85092127691831,0,67.9863683982309,37.0567475313385,0.0,44.2965584750324,0,3.27986355178514,2,21.3587112658359,202.643952365648,Europe,0,0,2017,2020-03-19
V5615,ProtoCompute,Japan,Deeptech / AI,Series C,160,50000000.0,323108248.083828,3760748.61081952,11.0527954206831,52.7805334688551,326752.397414155,15,2,8,0,5,22,10.4748434632157,Successful Exit,39.0,0,0,78.2329578679097,84.4850791444217,95.5892428540025,2,16.4,0.0752149722163905,85.915938958073,38.2552663696492,36.8540419926598,0,78.2475705941622,47.7946214270012,16.0,49.2869291859739,0,17.6142498509398,4,52.1553052452731,154.53888138353,East Asia,1,3,2024,2024-11-07
V5616,Solaris.platform,United States,Digital Economy,Seed,13,303689.364395202,838783.08446848,0.0,102.300381053026,54.0935202345631,1168.79517491369,1,2,0,0,2,104,16.2978485147821,Still Active,,1,0,66.8497931127841,79.0448002023598,98.2060964131404,5,0.1,0.0,,64.9577810794837,37.7243106823009,0,76.5842023091388,49.1030482065702,0.0,45.4894866211965,0,18.5237864599265,1,11.141632185464,211.706267084069,Americas,0,0,2021,2026-03-10
V5617,ApexMarket,India,Digital Economy,Series B,12,15000000.0,84392122.7763899,372043.734441726,58.9615616687662,79.4137968612001,70656.278016135,8,3,0,0,3,109,11.2800784005863,Partial Return,20.0,0,0,46.900749355645,47.5415359277744,61.3007886133365,13,6.7,0.0248029156294484,226.833877213455,53.0738400789191,52.9717883577809,0,53.8676204238109,30.6503943066682,0.0,42.8555404538827,0,16.2360620029536,3,23.4503746778225,201.441626468898,South Asia,0,2,2013,2025-08-24
V5618,Nexus Pay,India,Fintech,Series A,84,12085622.2377075,92766976.3405099,209052.666344898,6.74168989564633,65.4740132088534,50594.9231552063,4,3,3,0,3,153,61.3352801167503,Partial Return,41.0,0,0,47.0851787589165,49.236124992558,58.2703746416942,12,79.5,0.0172976336867991,443.749309503958,59.7175639571254,55.5579183855579,0,53.9010579130162,29.1351873208471,24.8228840931326,67.1666759101904,0,16.1869035931956,2,15.6950595863055,338.315363021306,South Asia,0,2,2014,2019-09-01
V5619,Helios.fleet,South Korea,Logistics & Mobility,Series C,145,184724989.21793,501547928.175034,8560308.31548657,51.1460882518182,35.0093001341408,763335.894052457,1,5,0,0,0,46,39.9603663200201,Successful Exit,34.0,0,0,66.5922911675721,76.2356703774437,91.4826773699776,11,19.6,0.046340824550746,58.5899373820073,60.4992476631905,33.7021864174458,0,72.2482990722476,45.7413386849888,0.0,60.050714395826,0,15.4158312334501,4,44.3948607783814,231.204114012065,East Asia,1,3,2015,2024-08-01
V5620,Echo.fi,Chile,Fintech,Series C,110,137956309.387973,565702380.227789,10100000.0,20.9951538024989,69.0219310456402,843836.933705673,1,1,1,1,2,116,61.4524295715474,Still Active,,0,0,60.0248311489002,60.7058461260437,68.8875209758324,5,35.5,0.0732115844850261,56.0101366562167,40.8717324039562,12.5821821625537,0,72.0609164203006,35.3696864138421,0.72486717311907,68.3822914852964,0,4.45027837491364,4,40.0165540992668,325.648366113021,Americas,0,0,2021,2023-04-13
V5621,Helios Power,South Korea,Energy & Clean Tech,Series C,301,137653066.562639,383131598.111592,13662717.9100308,-31.4065185348544,27.5960949421453,293443.890396405,15,5,5,0,3,47,56.2856888637699,Successful Exit,47.0,0,0,65.6002987902956,72.5661325152027,91.8508012127801,4,18.0,0.0992547296707961,28.0421216799261,117.273754086929,32.4863581402038,0,73.9204901521436,45.92540060639,3.63232009635232,73.2525829268541,0,14.9194901183152,4,43.7335325268637,283.575473078052,East Asia,1,3,2022,2024-09-20
V5622,ApexDigital Inc,United Kingdom,Digital Economy,Series B,165,24719135.9051583,139257196.980407,2070519.93074451,64.2990894510801,91.803916150484,83929.9024831912,2,3,0,2,2,34,4.09597870518226,Still Active,,0,0,76.5300520581517,90.2010132570178,96.4936829744922,3,5.4,0.0837618247939018,67.257114946164,73.6303009231687,27.3759415218249,0,82.1313485316857,50.0986933390979,0.0,53.7288210831679,0,13.7149889917098,3,38.2650260290758,191.024659884152,Europe,0,0,2023,2025-10-01
